run_id,stage,kind,timestamp,elapsed_s,epoch,step,tokens,padded_tokens,ce_nats,bits_per_token,balance,total_loss,lr,masked_accuracy,tok_per_s,padded_per_s,mfu,pad_frac,token_budget,n_oom,peak_gib,note,perplexity
20260923T193308Z,stage1_mlm,event,2026-09-23T19:33:16+00:00,7.8,,0,0,,,,,,,,,,,,8192,1,,OOM #1: token budget -> 8192,
20260923T193308Z,stage1_mlm,event,2026-09-23T19:33:21+00:00,12.6,,0,0,,,,,,,,,,,,8192,2,,OOM #2: token budget -> 8192,
20260923T193308Z,stage1_mlm,event,2026-09-23T19:33:30+00:00,22.3,,0,0,,,,,,,,,,,,8192,3,,OOM #3: token budget -> 8192,
20260923T193308Z,stage1_mlm,event,2026-09-23T19:33:38+00:00,30.1,,0,0,,,,,,,,,,,,8192,4,,OOM #4: token budget -> 8192,
20260923T193308Z,stage1_mlm,event,2026-09-23T19:33:44+00:00,35.8,,0,0,,,,,,,,,,,,8192,5,,OOM #5: token budget -> 8192,
20260923T193308Z,stage1_mlm,event,2026-09-23T19:33:49+00:00,40.5,,0,0,,,,,,,,,,,,8192,6,,OOM #6: token budget -> 8192,
20260923T193308Z,stage1_mlm,event,2026-09-23T19:33:56+00:00,48.3,,0,0,,,,,,,,,,,,8192,7,,OOM #7: token budget -> 8192,
20260923T193308Z,stage1_mlm,event,2026-09-23T19:34:01+00:00,52.7,,0,0,,,,,,,,,,,,8192,8,,OOM #8: token budget -> 8192,
20260923T193308Z,stage1_mlm,event,2026-09-23T19:34:08+00:00,60.0,,0,0,,,,,,,,,,,,8192,9,,OOM #9: token budget -> 8192,
20260923T193308Z,stage1_mlm,event,2026-09-23T19:34:13+00:00,65.0,,0,0,,,,,,,,,,,,8192,10,,OOM #10: token budget -> 8192,
20260923T193308Z,stage1_mlm,event,2026-09-23T19:34:18+00:00,69.7,,0,0,,,,,,,,,,,,8192,11,,OOM #11: token budget -> 8192,
20260923T193308Z,stage1_mlm,event,2026-09-23T19:34:22+00:00,74.0,,0,0,,,,,,,,,,,,8192,12,,OOM #12: token budget -> 8192,
20260923T193308Z,stage1_mlm,event,2026-09-23T19:34:32+00:00,84.0,,0,0,,,,,,,,,,,,8192,13,,OOM #13: token budget -> 8192,
20260923T193308Z,stage1_mlm,event,2026-09-23T19:34:39+00:00,91.5,,0,0,,,,,,,,,,,,8192,14,,OOM #14: token budget -> 8192,
20260923T193308Z,stage1_mlm,event,2026-09-23T19:34:45+00:00,96.9,,0,0,,,,,,,,,,,,8192,15,,OOM #15: token budget -> 8192,
20260923T193308Z,stage1_mlm,event,2026-09-23T19:34:53+00:00,105.1,,0,0,,,,,,,,,,,,8192,16,,OOM #16: token budget -> 8192,
20260923T193308Z,stage1_mlm,event,2026-09-23T19:35:01+00:00,112.9,,0,0,,,,,,,,,,,,8192,17,,OOM #17: token budget -> 8192,
20260923T193308Z,stage1_mlm,event,2026-09-23T19:35:09+00:00,121.3,,0,0,,,,,,,,,,,,8192,18,,OOM #18: token budget -> 8192,
20260923T193308Z,stage1_mlm,event,2026-09-23T19:35:15+00:00,127.3,,0,0,,,,,,,,,,,,8192,19,,OOM #19: token budget -> 8192,
20260923T193308Z,stage1_mlm,event,2026-09-23T19:35:20+00:00,131.7,,0,0,,,,,,,,,,,,8192,20,,OOM #20: token budget -> 8192,
20260923T193308Z,stage1_mlm,event,2026-09-23T19:35:25+00:00,137.2,,0,0,,,,,,,,,,,,8192,21,,OOM #21: token budget -> 8192,
20260923T193308Z,stage1_mlm,event,2026-09-23T19:35:33+00:00,145.1,,0,0,,,,,,,,,,,,8192,22,,OOM #22: token budget -> 8192,
20260923T193308Z,stage1_mlm,event,2026-09-23T19:35:42+00:00,154.0,,0,0,,,,,,,,,,,,8192,23,,OOM #23: token budget -> 8192,
20260923T193308Z,stage1_mlm,event,2026-09-23T19:35:50+00:00,162.0,,0,0,,,,,,,,,,,,8192,24,,OOM #24: token budget -> 8192,
20260923T193308Z,stage1_mlm,event,2026-09-23T19:35:55+00:00,167.2,,0,0,,,,,,,,,,,,8192,25,,OOM #25: token budget -> 8192,
20260923T193308Z,stage1_mlm,event,2026-09-23T19:36:01+00:00,172.7,,0,0,,,,,,,,,,,,8192,26,,OOM #26: token budget -> 8192,
20260923T193308Z,stage1_mlm,event,2026-09-23T19:36:08+00:00,180.4,,0,0,,,,,,,,,,,,8192,27,,OOM #27: token budget -> 8192,
20260923T193308Z,stage1_mlm,event,2026-09-23T19:36:13+00:00,185.4,,0,0,,,,,,,,,,,,8192,28,,OOM #28: token budget -> 8192,
20260923T193308Z,stage1_mlm,event,2026-09-23T19:36:19+00:00,190.7,,0,0,,,,,,,,,,,,8192,29,,OOM #29: token budget -> 8192,
20260923T193308Z,stage1_mlm,event,2026-09-23T19:36:23+00:00,195.4,,0,0,,,,,,,,,,,,8192,30,,OOM #30: token budget -> 8192,
20260923T193308Z,stage1_mlm,event,2026-09-23T19:36:31+00:00,203.0,,0,0,,,,,,,,,,,,8192,31,,OOM #31: token budget -> 8192,
20260923T193308Z,stage1_mlm,event,2026-09-23T19:36:39+00:00,211.2,,0,0,,,,,,,,,,,,8192,32,,OOM #32: token budget -> 8192,
20260923T193308Z,stage1_mlm,event,2026-09-23T19:36:45+00:00,217.4,,0,0,,,,,,,,,,,,8192,33,,OOM #33: token budget -> 8192,
20260923T193308Z,stage1_mlm,event,2026-09-23T19:36:51+00:00,222.5,,0,0,,,,,,,,,,,,8192,34,,OOM #34: token budget -> 8192,
20260923T193308Z,stage1_mlm,event,2026-09-23T19:37:01+00:00,233.1,,0,0,,,,,,,,,,,,8192,35,,OOM #35: token budget -> 8192,
20260923T193308Z,stage1_mlm,event,2026-09-23T19:37:06+00:00,238.1,,0,0,,,,,,,,,,,,8192,36,,OOM #36: token budget -> 8192,
20260923T193308Z,stage1_mlm,event,2026-09-23T19:37:11+00:00,242.6,,0,0,,,,,,,,,,,,8192,37,,OOM #37: token budget -> 8192,
20260923T193308Z,stage1_mlm,event,2026-09-23T19:37:20+00:00,251.7,,0,0,,,,,,,,,,,,8192,38,,OOM #38: token budget -> 8192,
20260923T193308Z,stage1_mlm,event,2026-09-23T19:37:25+00:00,257.0,,0,0,,,,,,,,,,,,8192,39,,OOM #39: token budget -> 8192,
