run_id,stage,kind,timestamp,elapsed_s,epoch,step,tokens,padded_tokens,ce_nats,bits_per_token,balance,total_loss,lr,masked_accuracy,tok_per_s,padded_per_s,mfu,pad_frac,token_budget,n_oom,peak_gib,note,perplexity
20260923T192008Z,stage1_mlm,step,2026-09-23T19:20:51+00:00,42.8,,25,188423,210432,1.640025,2.366056,0.291484,1.931509,0.0005990571542114677,0.274854,4406.6,4921.3,0.015919,0.10459,8192,0,39.24,,5.155298
20260923T192008Z,stage1_mlm,step,2026-09-23T19:21:26+00:00,78.4,,50,374691,419200,1.383339,1.995736,0.247199,1.630538,0.0005945129173477296,0.312758,5222.1,5852.9,0.018933,0.106176,8192,0,39.24,,3.988195
20260923T192008Z,stage1_mlm,step,2026-09-23T19:22:01+00:00,113.2,,75,557685,629248,1.358676,1.960155,0.232668,1.591344,0.0005865321919314292,0.333843,5270.8,6050.0,0.01957,0.113728,8192,0,39.24,,3.891038
20260923T192008Z,stage1_mlm,step,2026-09-23T19:22:36+00:00,147.9,,100,747924,838784,1.334033,1.924603,0.217173,1.551206,0.0005745425237696386,0.340834,5477.8,6033.4,0.019517,0.108323,8192,0,39.24,,3.796324
20260923T192008Z,stage1_mlm,step,2026-09-23T19:22:56+00:00,168.7,,125,931178,1046784,1.324544,1.910913,0.20025,1.524794,0.0005595255508010918,0.355214,8797.2,9985.2,0.0323,0.110439,8192,0,39.24,,3.76047
20260923T192008Z,stage1_mlm,step,2026-09-23T19:23:16+00:00,188.5,,150,1113367,1254528,1.311243,1.891724,0.195329,1.506572,0.0005415041726889086,0.36281,9195.4,10485.2,0.033917,0.112521,8192,0,39.24,,3.710783
20260923T192008Z,stage1_mlm,step,2026-09-23T19:23:38+00:00,210.6,,175,1292853,1461952,1.311982,1.89279,0.19553,1.507512,0.0005212615535203307,0.365516,8127.8,9392.9,0.030384,0.115667,8192,0,39.24,,3.713528
20260923T192008Z,stage1_mlm,step,2026-09-23T19:24:02+00:00,234.0,,200,1480311,1671872,1.304824,1.882463,0.191434,1.496258,0.0004971742056770372,0.372374,8005.1,8964.3,0.028997,0.114579,8192,0,39.24,,3.68704
20260923T192008Z,stage1_mlm,step,2026-09-23T19:24:27+00:00,259.5,,225,1666973,1880704,1.325301,1.912005,0.189808,1.515109,0.00047099658265976365,0.363684,7330.0,8200.6,0.026527,0.113644,8192,0,39.24,,3.763318
20260923T192008Z,stage1_mlm,step,2026-09-23T19:24:57+00:00,289.6,,250,1851415,2088896,1.306107,1.884314,0.188469,1.494576,0.0004429385236207112,0.371233,6118.9,6906.8,0.022342,0.113687,8192,0,39.24,,3.691772
20260923T192008Z,stage1_mlm,step,2026-09-23T19:26:04+00:00,356.1,,275,2045136,2298560,1.313314,1.894711,0.188099,1.501413,0.00041233539272735314,0.372395,2913.4,3153.1,0.0102,0.110253,8192,0,39.24,,3.718475
20260923T192008Z,stage1_mlm,step,2026-09-23T19:26:40+00:00,392.6,,300,2229070,2507072,1.305275,1.883113,0.188028,1.493302,0.0003817296856795315,0.380456,5039.7,5713.1,0.018481,0.110887,8192,0,39.24,,3.688702
20260923T192008Z,stage1_mlm,step,2026-09-23T19:27:20+00:00,432.3,,325,2418753,2716736,1.303198,1.880117,0.186444,1.489642,0.0003495499154603924,0.380223,4779.5,5283.0,0.017089,0.109684,8192,0,39.24,,3.681049
20260923T192008Z,stage1_mlm,step,2026-09-23T19:28:03+00:00,475.2,,350,2602718,2923968,1.297385,1.871731,0.185714,1.4831,0.00031793790105109557,0.37764,4293.1,4836.0,0.015644,0.109868,8192,0,39.24,,3.659715
20260923T192008Z,stage1_mlm,step,2026-09-23T19:28:35+00:00,507.5,,375,2790452,3132864,1.297109,1.871333,0.185434,1.482542,0.00028611890698725253,0.376936,5811.6,6466.7,0.020919,0.109297,8192,0,39.24,,3.658704
20260923T192008Z,stage1_mlm,step,2026-09-23T19:29:04+00:00,536.0,,400,2972744,3340544,1.300502,1.876228,0.184627,1.485129,0.0002555927389785221,0.375775,6397.0,7288.0,0.023575,0.110102,8192,0,39.24,,3.67114
20260923T192008Z,stage1_mlm,step,2026-09-23T19:29:26+00:00,558.0,,425,3156184,3548416,1.296144,1.86994,0.184564,1.480708,0.0002257288599829003,0.380957,8320.3,9428.4,0.030499,0.110537,8192,0,39.24,,3.655174
20260923T192008Z,stage1_mlm,step,2026-09-23T19:29:59+00:00,590.7,,450,3345655,3756864,1.29753,1.871941,0.184357,1.481887,0.00019664061292949648,0.37816,5789.4,6369.2,0.020603,0.109455,8192,0,39.24,,3.660246
20260923T192008Z,stage1_mlm,step,2026-09-23T19:30:44+00:00,636.2,,475,3530005,3965312,1.311931,1.892716,0.182824,1.494755,0.00017000746548791358,0.377921,4052.0,4581.7,0.014821,0.109779,8192,0,39.24,,3.713337
20260923T192008Z,stage1_mlm,step,2026-09-23T19:31:28+00:00,680.1,,500,3712902,4173440,1.287132,1.856939,0.182702,1.469834,0.00014599721591927433,0.39082,4168.6,4743.7,0.015345,0.11035,8192,0,39.24,,3.622383
20260923T192008Z,stage1_mlm,step,2026-09-23T19:32:32+00:00,744.7,,525,3895862,4380736,1.288595,1.85905,0.182768,1.471363,0.00012434368088595605,0.386074,2834.2,3211.2,0.010388,0.110683,8192,0,39.24,,3.627687
